/* DATA DESCRIPTION:
Citation:	Parrenin, Frédéric; Loulergue, Laetitia; Wolff, Eric William (2007): EPICA Dome C Ice Core Timescales EDC3 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.671367, 
	Supplement to: Parrenin, Frédéric; Barnola, Jean-Marc; Beer, Jürg; Blunier, Thomas; Castellano, Emiliano; Chappellaz, Jérôme A; Dreyfus, Gabrielle; Fischer, Hubertus; Fujita, Shuji; Jouzel, Jean; Kawamura, Kenji; Lemieux-Dudon, Bénédicte; Loulergue, Laetitia; Masson-Delmotte, Valerie; Narcisi, Biancamaria; Petit, Jean Robert; Raisbeck, Grant M; Raynaud, Dominique; Ruth, Urs; Schwander, Jakob; Severi, Mirko; Spahni, Renato; Steffensen, Jørgen Peder; Svensson, Anders M; Udisti, Roberto; Waelbroeck, Claire; Wolff, Eric William (2007): The EDC3 chronology for the EPICA Dome C ice core. Climate of the Past, 3, 485-497, https://doi.org/10.5194/cp-3-485-2007
Abstract:	The EPICA (European Project for Ice Coring in Antarctica) Dome C drilling in East Antarctica has now been completed to a depth of 3260 m, at only a few meters above bedrock. Here we present the new EDC3 chronology, which is based on the use of 1) a snow accumulation and mechanical flow model, and 2) a set of independent age markers along the core. These are obtained by pattern matching of recorded parameters to either absolutely dated paleoclimatic records, or to insolation variations. We show that this new time scale is in excellent agreement with the Dome Fuji and Vostok ice core time scales back to 100 kyr within 1 kyr. Discrepancies larger than 3 kyr arise during MIS 5.4, 5.5 and 6, which points to anomalies in either snow accumulation or mechanical flow during these time periods. We estimate that EDC3 gives accurate event durations within 20% (2 sigma) back to MIS11 and accurate absolute ages with a maximum uncertainty of 6 kyr back to 800 kyr.
Related to:	Loulergue, Laetitia; Parrenin, Frédéric; Blunier, Thomas; Barnola, Jean-Marc; Spahni, Renato; Schilt, Adrian; Raisbeck, Grant M; Chappellaz, Jérôme A (2007): New constraints on the gas age-ice age difference along the EPICA ice cores, 0-50 kyr. Climate of the Past, 3, 527-540, https://doi.org/10.5194/cp-3-527-2007
Project(s):	European Project for Ice Coring in Antarctica (EPICA) (URI: https://en.wikipedia.org/wiki/European_Project_for_Ice_Coring_in_Antarctica)
Funding:	Fifth Framework Programme (FP5), grant/award no. EVK2-CT-2000-00077: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/EVK2-CT-2000-00077)
	Fourth Framework Programme (FP4), grant/award no. ENV4980702: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/ENV4980702)
Coverage:	LATITUDE: -75.100000 * LONGITUDE: 123.350000
	DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00
	MINIMUM DEPTH, ice/snow: 0.00 m * MAXIMUM DEPTH, ice/snow: 3189.45 m
Event(s):	EDC (EPICA Dome C) (URI: https://en.wikipedia.org/wiki/Dome_C) * LATITUDE: -75.100000 * LONGITUDE: 123.350000 * DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00 * ELEVATION: 3233.0 m * Recovery: 3300 m * LOCATION: Dome C, Antarctica * CAMPAIGN: Dome C * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drill site is 56 km from the site of a previous Dome C core that provided records extending into the last glacial period, and 560 km from the site of the Vostok cores. The completion of the Dome C core was delayed when the first drilling became stuck at 788 m in 1999 (EDC96).
Comment:	Timescale EDC3 for the EPICA Dome C ice core, both for the ice matrix and gas bubbles. The dataset gives the depth versus age timescale that has been adopted as official for the EPICA Dome C ice core. Depth refers to the official log depth of the drilling. EDC3 for the ice matrix (EDC3_ice) is described fully in Parrenin et al. (Climate of the Past, 3, 485-497, 2007). This timescale is based on an snow accumulation / ice flow model, which is further tuned with independent age markers. Gas ages are derived using a firn densification model, and are fully described in Loulergue et al. (Climate of the Past, 3, 527-540, 2007). The ages given here correspond to the scenario 4 of Loulergue et al. and where necessary can be referred to as EDC3_gas_a.
Parameter(s):	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE
	Sample ID (Sample ID) * PI: Parrenin, Frédéric (https://orcid.org/0000-0002-9489-3991, frederic.parrenin@univ-grenoble-alpes.fr) * COMMENT: Bag number
	Age model [ka] (Age model) * PI: Parrenin, Frédéric (https://orcid.org/0000-0002-9489-3991, frederic.parrenin@univ-grenoble-alpes.fr) * METHOD/DEVICE: Age model, ice flow model * COMMENT: EDC3 time scale
	Gas age [ka BP] (Gas age) * PI: Parrenin, Frédéric (https://orcid.org/0000-0002-9489-3991, frederic.parrenin@univ-grenoble-alpes.fr) * METHOD/DEVICE: Age model, ice flow model * COMMENT: EDC3 time scale
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	17220 data points
*/
Depth ice/snow [m]	Sample ID	Age model [ka]	Gas age [ka BP]
2412.85	4388	280.831	276.678
2413.40	4389	281.032	276.905
2413.95	4390	281.222	277.122
2414.50	4391	281.419	277.332
2415.05	4392	281.633	277.559
2415.60	4393	281.841	277.788
2416.15	4394	282.033	278.006
2416.70	4395	282.228	278.234
2417.25	4396	282.423	278.464
2417.80	4397	282.612	278.691
2418.35	4398	282.804	278.917
2418.90	4399	282.990	279.137
2419.45	4400	283.178	279.355
2420.00	4401	283.360	279.567
2420.55	4402	283.543	279.770
2421.10	4403	283.723	279.967
2421.65	4404	283.902	280.148
2422.20	4405	284.088	280.340
2422.75	4406	284.271	280.529
2423.30	4407	284.450	280.719
2423.85	4408	284.628	280.911
2424.40	4409	284.809	281.112
2424.95	4410	284.989	281.313
2425.50	4411	285.168	281.520
2426.05	4412	285.361	281.741
2426.60	4413	285.535	281.931
2427.15	4414	285.713	282.127
2427.70	4415	285.890	282.320
2428.25	4416	286.070	282.519
2428.80	4417	286.241	282.708
2429.35	4418	286.413	282.896
2429.90	4419	286.580	283.077
2430.45	4420	286.750	283.261
2431.00	4421	286.927	283.453
2431.55	4422	287.094	283.626
2432.10	4423	287.268	283.809
2432.65	4424	287.444	283.999
2433.20	4425	287.613	284.183
2433.75	4426	287.781	284.365
2434.30	4427	287.948	284.550
2434.85	4428	288.111	284.734
2435.40	4429	288.267	284.901
2435.95	4430	288.426	285.068
2436.50	4431	288.596	285.252
2437.05	4432	288.767	285.438
2437.60	4433	288.928	285.612
2438.15	4434	289.102	285.796
2438.70	4435	289.264	285.966
2439.25	4436	289.432	286.142
2439.80	4437	289.599	286.322
2440.35	4438	289.762	286.499
2440.90	4439	289.918	286.673
2441.45	4440	290.067	286.837
2442.00	4441	290.220	287.003
2442.55	4442	290.374	287.165
2443.10	4443	290.534	287.334
2443.65	4444	290.698	287.508
2444.20	4445	290.857	287.670
2444.75	4446	291.018	287.829
2445.30	4447	291.181	287.983
2445.85	4448	291.358	288.146
2446.40	4449	291.541	288.323
2446.95	4450	291.727	288.505
2447.50	4451	291.906	288.670
2448.05	4452	292.090	288.839
2448.60	4453	292.283	289.014
2449.15	4454	292.485	289.198
2449.70	4455	292.680	289.373
2450.25	4456	292.879	289.543
2450.80	4457	293.073	289.700
2451.35	4458	293.281	289.860
2451.90	4459	293.486	290.011
2452.45	4460	293.711	290.189
2453.00	4461	293.933	290.365
2453.55	4462	294.146	290.536
2454.10	4463	294.346	290.693
2454.65	4464	294.568	290.867
2455.20	4465	294.792	291.050
2455.75	4466	295.018	291.245
2456.30	4467	295.243	291.441
2456.85	4468	295.454	291.626
2457.40	4469	295.670	291.829
2457.95	4470	295.876	292.027
2458.50	4471	296.072	292.225
2459.05	4472	296.249	292.404
2459.60	4473	296.436	292.587
2460.15	4474	296.630	292.776
2460.70	4475	296.831	292.972
2461.25	4476	297.040	293.181
2461.80	4477	297.258	293.404
2462.35	4478	297.480	293.638
2462.90	4479	297.695	293.869
2463.45	4480	297.896	294.075
2464.00	4481	298.128	294.309
2464.55	4482	298.356	294.556
2465.10	4483	298.576	294.793
2465.65	4484	298.790	295.022
2466.20	4485	299.001	295.244
2466.75	4486	299.209	295.458
2467.30	4487	299.415	295.661
2467.85	4488	299.626	295.863
2468.40	4489	299.836	296.065
2468.95	4490	300.035	296.257
2469.50	4491	300.232	296.465
2470.05	4492	300.424	296.669
2470.60	4493	300.609	296.861
2471.15	4494	300.808	297.067
2471.70	4495	301.015	297.279
2472.25	4496	301.227	297.497
2472.80	4497	301.451	297.726
2473.35	4498	301.668	297.951
2473.90	4499	301.891	298.186
2474.45	4500	302.116	298.428
2475.00	4501	302.339	298.670
2475.55	4502	302.542	298.877
2476.10	4503	302.751	299.091
2476.65	4504	302.963	299.312
2477.20	4505	303.170	299.527
2477.75	4506	303.369	299.732
2478.30	4507	303.562	299.926
2478.85	4508	303.763	300.126
2479.40	4509	303.954	300.322
2479.95	4510	304.148	300.524
2480.50	4511	304.329	300.719
2481.05	4512	304.524	300.930
2481.60	4513	304.716	301.148
2482.15	4514	304.906	301.368
2482.70	4515	305.100	301.603
2483.25	4516	305.284	301.825
2483.80	4517	305.456	302.030
2484.35	4518	305.633	302.227
2484.90	4519	305.817	302.424
2485.45	4520	306.014	302.636
2486.00	4521	306.211	302.848
2486.55	4522	306.410	303.056
2487.10	4523	306.604	303.253
2487.65	4524	306.807	303.437
2488.20	4525	307.031	303.642
2488.75	4526	307.269	303.860
2489.30	4527	307.491	304.059
2489.85	4528	307.720	304.264
2490.40	4529	307.945	304.473
2490.95	4530	308.167	304.680
2491.50	4531	308.382	304.871
2492.05	4532	308.588	305.052
2492.60	4533	308.805	305.244
2493.15	4534	309.017	305.431
2493.70	4535	309.223	305.617
2494.25	4536	309.434	305.810
2494.80	4537	309.649	306.011
2495.35	4538	309.873	306.226
2495.90	4539	310.082	306.430
2496.45	4540	310.297	306.651
2497.00	4541	310.506	306.869
2497.55	4542	310.725	307.115
2498.10	4543	310.931	307.348
2498.65	4544	311.133	307.571
2499.20	4545	311.337	307.793
2499.75	4546	311.542	308.013
2500.30	4547	311.755	308.240
2500.85	4548	311.954	308.453
2501.40	4549	312.160	308.671
2501.95	4550	312.356	308.879
2502.50	4551	312.558	309.101
2503.05	4552	312.765	309.331
2503.60	4553	312.956	309.545
2504.15	4554	313.146	309.759
2504.70	4555	313.342	309.987
2505.25	4556	313.523	310.200
2505.80	4557	313.710	310.422
2506.35	4558	313.883	310.622
2506.90	4559	314.070	310.832
2507.45	4560	314.252	311.034
2508.00	4561	314.430	311.232
2508.55	4562	314.616	311.450
2509.10	4563	314.796	311.659
2509.65	4564	314.968	311.857
2510.20	4565	315.136	312.049
2510.75	4566	315.322	312.261
2511.30	4567	315.512	312.475
2511.85	4568	315.679	312.667
2512.40	4569	315.849	312.867
2512.95	4570	316.011	313.061
2513.50	4571	316.166	313.231
2514.05	4572	316.317	313.392
2514.60	4573	316.488	313.568
2515.15	4574	316.666	313.750
2515.70	4575	316.844	313.932
2516.25	4576	317.025	314.117
2516.80	4577	317.209	314.303
2517.35	4578	317.398	314.492
2517.90	4579	317.586	314.676
2518.45	4580	317.777	314.863
2519.00	4581	317.964	315.045
2519.55	4582	318.156	315.219
2520.10	4583	318.359	315.402
2520.65	4584	318.568	315.577
2521.20	4585	318.794	315.766
2521.75	4586	319.006	315.938
2522.30	4587	319.216	316.112
2522.85	4588	319.426	316.290
2523.40	4589	319.637	316.477
2523.95	4590	319.848	316.667
2524.50	4591	320.053	316.852
2525.05	4592	320.254	317.035
2525.60	4593	320.462	317.238
2526.15	4594	320.657	317.429
2526.70	4595	320.846	317.617
2527.25	4596	321.033	317.810
2527.80	4597	321.222	318.010
2528.35	4598	321.396	318.205
2528.90	4599	321.581	318.415
2529.45	4600	321.760	318.625
2530.00	4601	321.939	318.837
2530.55	4602	322.115	319.046
2531.10	4603	322.287	319.253
2531.65	4604	322.458	319.462
2532.20	4605	322.621	319.663
2532.75	4606	322.787	319.863
2533.30	4607	322.958	320.071
2533.85	4608	323.119	320.273
2534.40	4609	323.279	320.466
2534.95	4610	323.437	320.653
2535.50	4611	323.592	320.838
2536.05	4612	323.755	321.030
2536.60	4613	323.907	321.206
2537.15	4614	324.063	321.386
2537.70	4615	324.212	321.564
2538.25	4616	324.356	321.733
2538.80	4617	324.500	321.899
2539.35	4618	324.648	322.069
2539.90	4619	324.800	322.243
2540.45	4620	324.948	322.410
2541.00	4621	325.096	322.576
2541.55	4622	325.242	322.741
2542.10	4623	325.385	322.903
2542.65	4624	325.529	323.067
2543.20	4625	325.668	323.226
2543.75	4626	325.802	323.379
2544.30	4627	325.938	323.529
2544.85	4628	326.067	323.669
2545.40	4629	326.203	323.816
2545.95	4630	326.341	323.963
2546.50	4631	326.480	324.114
2547.05	4632	326.617	324.261
2547.60	4633	326.750	324.403
2548.15	4634	326.887	324.550
2548.70	4635	327.025	324.699
2549.25	4636	327.161	324.846
2549.80	4637	327.298	324.996
2550.35	4638	327.432	325.143
2550.90	4639	327.560	325.285
2551.45	4640	327.685	325.416
2552.00	4641	327.818	325.554
2552.55	4642	327.949	325.684
2553.10	4643	328.083	325.818
2553.65	4644	328.217	325.957
2554.20	4645	328.351	326.098
2554.75	4646	328.477	326.232
2555.30	4647	328.604	326.363
2555.85	4648	328.733	326.495
2556.40	4649	328.864	326.626
2556.95	4650	329.001	326.762
2557.50	4651	329.141	326.900
2558.05	4652	329.275	327.032
2558.60	4653	329.415	327.173
2559.15	4654	329.551	327.309
2559.70	4655	329.684	327.437
2560.25	4656	329.820	327.569
2560.80	4657	329.952	327.699
2561.35	4658	330.083	327.828
2561.90	4659	330.213	327.957
2562.45	4660	330.343	328.084
2563.00	4661	330.482	328.221
2563.55	4662	330.616	328.347
2564.10	4663	330.753	328.476
2564.65	4664	330.890	328.605
2565.20	4665	331.036	328.745
2565.75	4666	331.179	328.889
2566.30	4667	331.322	329.034
2566.85	4668	331.461	329.178
2567.40	4669	331.599	329.324
2567.95	4670	331.725	329.458
2568.50	4671	331.849	329.592
2569.05	4672	331.979	329.732
2569.60	4673	332.097	329.860
2570.15	4674	332.217	329.990
2570.70	4675	332.330	330.118
2571.25	4676	332.442	330.246
2571.80	4677	332.549	330.371
2572.35	4678	332.653	330.495
2572.90	4679	332.762	330.624
2573.45	4680	332.872	330.764
2574.00	4681	332.976	330.900
2574.55	4682	333.079	331.039
2575.10	4683	333.179	331.174
2575.65	4684	333.277	331.298
2576.20	4685	333.379	331.425
2576.75	4686	333.485	331.552
2577.30	4687	333.590	331.676
2577.85	4688	333.697	331.799
2578.40	4689	333.803	331.921
2578.95	4690	333.902	332.036
2579.50	4691	334.000	332.142
2580.05	4692	334.103	332.252
2580.60	4693	334.207	332.359
2581.15	4694	334.316	332.470
2581.70	4695	334.422	332.575
2582.25	4696	334.528	332.676
2582.80	4697	334.642	332.781
2583.35	4698	334.763	332.891
2583.90	4699	334.880	332.995
2584.45	4700	335.000	333.096
2585.00	4701	335.120	333.195
2585.55	4702	335.250	333.304
2586.10	4703	335.376	333.408
2586.65	4704	335.514	333.517
2587.20	4705	335.655	333.627
2587.75	4706	335.798	333.733
2588.30	4707	335.947	333.839
2588.85	4708	336.098	333.943
2589.40	4709	336.260	334.056
2589.95	4710	336.426	334.172
2590.50	4711	336.591	334.285
2591.05	4712	336.762	334.403
2591.60	4713	336.937	334.526
2592.15	4714	337.117	334.652
2592.70	4715	337.296	334.779
2593.25	4716	337.478	334.907
2593.80	4717	337.667	335.041
2594.35	4718	337.864	335.180
2594.90	4719	338.064	335.321
2595.45	4720	338.274	335.465
2596.00	4721	338.492	335.617
2596.55	4722	338.724	335.782
2597.10	4723	338.953	335.944
2597.65	4724	339.190	336.114
2598.20	4725	339.435	336.288
2598.75	4726	339.690	336.470
2599.30	4727	339.949	336.651
2599.85	4728	340.220	336.838
2600.40	4729	340.500	337.021
2600.95	4730	340.798	337.215
2601.50	4731	341.121	337.433
2602.05	4732	341.454	337.661
2602.60	4733	341.774	337.880
2603.15	4734	342.103	338.113
2603.70	4735	342.448	338.375
2604.25	4736	342.761	338.611
2604.80	4737	343.098	338.879
2605.35	4738	343.404	339.122
2605.90	4739	343.728	339.387
2606.45	4740	344.041	339.650
2607.00	4741	344.368	339.928
2607.55	4742	344.688	340.229
2608.10	4743	345.001	340.527
2608.65	4744	345.317	340.854
2609.20	4745	345.623	341.174
2609.75	4746	345.934	341.500
2610.30	4747	346.257	341.845
2610.85	4748	346.557	342.171
2611.40	4749	346.868	342.511
2611.95	4750	347.181	342.854
2612.50	4751	347.466	343.144
2613.05	4752	347.769	343.450
2613.60	4753	348.090	343.787
2614.15	4754	348.408	344.125
2614.70	4755	348.707	344.460
2615.25	4756	348.969	344.754
2615.80	4757	349.260	345.073
2616.35	4758	349.540	345.375
2616.90	4759	349.821	345.676
2617.45	4760	350.106	345.983
2618.00	4761	350.410	346.308
2618.55	4762	350.702	346.611
2619.10	4763	351.000	346.918
2619.65	4764	351.300	347.226
2620.20	4765	351.600	347.538
2620.75	4766	351.895	347.856
2621.30	4767	352.195	348.168
2621.85	4768	352.494	348.471
2622.40	4769	352.794	348.766
2622.95	4770	353.090	349.054
2623.50	4771	353.379	349.338
2624.05	4772	353.670	349.623
2624.60	4773	353.958	349.891
2625.15	4774	354.272	350.183
2625.70	4775	354.600	350.488
2626.25	4776	354.935	350.801
2626.80	4777	355.274	351.121
2627.35	4778	355.609	351.438
2627.90	4779	355.944	351.755
2628.45	4780	356.268	352.059
2629.00	4781	356.594	352.363
2629.55	4782	356.927	352.661
2630.10	4783	357.259	352.956
2630.65	4784	357.598	353.249
2631.20	4785	357.935	353.549
2631.75	4786	358.282	353.873
2632.30	4787	358.614	354.198
2632.85	4788	358.947	354.536
2633.40	4789	359.281	354.877
2633.95	4790	359.599	355.202
2634.50	4791	359.931	355.535
2635.05	4792	360.248	355.853
2635.60	4793	360.585	356.196
2636.15	4794	360.892	356.515
2636.70	4795	361.223	356.871
2637.25	4796	361.534	357.207
2637.80	4797	361.835	357.530
2638.35	4798	362.150	357.877
2638.90	4799	362.473	358.239
2639.45	4800	362.766	358.564
2640.00	4801	363.060	358.889
2640.55	4802	363.354	359.215
2641.10	4803	363.660	359.551
2641.65	4804	363.958	359.873
2642.20	4805	364.264	360.201
2642.75	4806	364.592	360.553
2643.30	4807	364.919	360.898
2643.85	4808	365.224	361.216
2644.40	4809	365.526	361.528
2644.95	4810	365.836	361.848
2645.50	4811	366.147	362.151
2646.05	4812	366.456	362.451
2646.60	4813	366.774	362.758
2647.15	4814	367.084	363.059
2647.70	4815	367.388	363.360
2648.25	4816	367.688	363.659
2648.80	4817	367.993	363.967
2649.35	4818	368.303	364.282
2649.90	4819	368.640	364.625
2650.45	4820	368.963	364.951
2651.00	4821	369.275	365.266
2651.55	4822	369.586	365.586
2652.10	4823	369.881	365.893
2652.65	4824	370.184	366.218
2653.20	4825	370.488	366.542
2653.75	4826	370.768	366.837
2654.30	4827	371.057	367.141
2654.85	4828	371.345	367.445
2655.40	4829	371.633	367.762
2655.95	4830	371.921	368.086
2656.50	4831	372.202	368.422
2657.05	4832	372.472	368.749
2657.60	4833	372.725	369.039
2658.15	4834	372.989	369.335
2658.70	4835	373.266	369.633
2659.25	4836	373.551	369.927
2659.80	4837	373.845	370.217
2660.35	4838	374.151	370.511
2660.90	4839	374.489	370.832
2661.45	4840	374.825	371.150
2662.00	4841	375.158	371.466
2662.55	4842	375.486	371.764
2663.10	4843	375.809	372.055
2663.65	4844	376.132	372.335
2664.20	4845	376.450	372.615
2664.75	4846	376.753	372.890
2665.30	4847	377.062	373.182
2665.85	4848	377.364	373.476
2666.40	4849	377.670	373.788
2666.95	4850	377.965	374.095
2667.50	4851	378.283	374.451
2668.05	4852	378.588	374.797
2668.60	4853	378.883	375.132
2669.15	4854	379.174	375.463
2669.70	4855	379.465	375.794
2670.25	4856	379.748	376.113
2670.80	4857	380.019	376.414
2671.35	4858	380.291	376.716
2671.90	4859	380.571	377.028
2672.45	4860	380.846	377.344
2673.00	4861	381.118	377.661
2673.55	4862	381.380	377.966
2674.10	4863	381.644	378.271
2674.65	4864	381.912	378.561
2675.20	4865	382.178	378.847
2675.75	4866	382.468	379.151
2676.30	4867	382.754	379.438
2676.85	4868	383.036	379.713
2677.40	4869	383.342	380.006
2677.95	4870	383.645	380.294
2678.50	4871	383.956	380.589
2679.05	4872	384.256	380.874
2679.60	4873	384.549	381.155
2680.15	4874	384.839	381.432
2680.70	4875	385.107	381.691
2681.25	4876	385.389	381.972
2681.80	4877	385.673	382.265
2682.35	4878	385.943	382.556
2682.90	4879	386.207	382.847
2683.45	4880	386.469	383.148
2684.00	4881	386.716	383.437
2684.55	4882	386.977	383.726
2685.10	4883	387.253	384.026
2685.65	4884	387.537	384.312
2686.20	4885	387.839	384.609
2686.75	4886	388.144	384.895
2687.30	4887	388.467	385.189
2687.85	4888	388.788	385.473
2688.40	4889	389.137	385.775
2688.95	4890	389.481	386.069
2689.50	4891	389.805	386.344
2690.05	4892	390.135	386.627
2690.60	4893	390.448	386.913
2691.15	4894	390.743	387.187
2691.70	4895	391.040	387.477
2692.25	4896	391.345	387.786
2692.80	4897	391.644	388.103
2693.35	4898	391.942	388.440
2693.90	4899	392.231	388.779
2694.45	4900	392.515	389.119
2695.00	4901	392.790	389.451
2695.55	4902	393.057	389.769
2696.10	4903	393.325	390.086
2696.65	4904	393.580	390.386
2697.20	4905	393.832	390.683
2697.75	4906	394.079	390.976
2698.30	4907	394.328	391.271
2698.85	4908	394.568	391.559
2699.40	4909	394.815	391.860
2699.95	4910	395.057	392.159
2700.50	4911	395.281	392.419
2701.05	4912	395.501	392.675
2701.60	4913	395.737	392.942
2702.15	4914	395.965	393.201
2702.70	4915	396.192	393.456
2703.25	4916	396.413	393.707
2703.80	4917	396.635	393.958
2704.35	4918	396.846	394.200
2704.90	4919	397.058	394.443
2705.45	4920	397.267	394.681
2706.00	4921	397.477	394.918
2706.55	4922	397.677	395.136
2707.10	4923	397.885	395.362
2707.65	4924	398.095	395.588
2708.20	4925	398.319	395.832
2708.75	4926	398.537	396.074
2709.30	4927	398.735	396.291
2709.85	4928	398.935	396.507
2710.40	4929	399.131	396.713
2710.95	4930	399.340	396.931
2711.50	4931	399.543	397.138
2712.05	4932	399.746	397.347
2712.60	4933	399.946	397.558
2713.15	4934	400.143	397.770
2713.70	4935	400.332	397.985
2714.25	4936	400.514	398.188
2714.80	4937	400.704	398.394
2715.35	4938	400.901	398.608
2715.90	4939	401.094	398.818
2716.45	4940	401.276	399.018
2717.00	4941	401.460	399.220
2717.55	4942	401.644	399.422
2718.10	4943	401.830	399.626
2718.65	4944	402.015	399.825
2719.20	4945	402.192	400.015
2719.75	4946	402.380	400.214
2720.30	4947	402.563	400.410
2720.85	4948	402.741	400.604
2721.40	4949	402.917	400.792
2721.95	4950	403.088	400.975
2722.50	4951	403.267	401.159
2723.05	4952	403.444	401.342
2723.60	4953	403.624	401.529
2724.15	4954	403.803	401.716
2724.70	4955	403.984	401.905
2725.25	4956	404.171	402.098
2725.80	4957	404.348	402.279
2726.35	4958	404.529	402.460
2726.90	4959	404.714	402.642
2727.45	4960	404.900	402.824
2728.00	4961	405.080	403.001
2728.55	4962	405.264	403.188
2729.10	4963	405.441	403.370
2729.65	4964	405.617	403.552
2730.20	4965	405.790	403.730
2730.75	4966	405.962	403.903
2731.30	4967	406.142	404.086
2731.85	4968	406.330	404.279
2732.40	4969	406.508	404.468
2732.95	4970	406.690	404.664
2733.50	4971	406.860	404.840
2734.05	4972	407.031	405.016
2734.60	4973	407.215	405.203
2735.15	4974	407.384	405.373
2735.70	4975	407.567	405.556
2736.25	4976	407.746	405.735
2736.80	4977	407.922	405.911
2737.35	4978	408.105	406.092
2737.90	4979	408.292	406.276
2738.45	4980	408.483	406.464
2739.00	4981	408.669	406.647
2739.55	4982	408.849	406.824
2740.10	4983	409.028	407.000
2740.65	4984	409.217	407.189
2741.20	4985	409.402	407.370
2741.75	4986	409.588	407.548
2742.30	4987	409.781	407.735
2742.85	4988	409.980	407.930
2743.40	4989	410.174	408.121
2743.95	4990	410.374	408.318
2744.50	4991	410.577	408.508
2745.05	4992	410.778	408.696
2745.60	4993	410.986	408.893
2746.15	4994	411.194	409.090
2746.70	4995	411.402	409.288
2747.25	4996	411.605	409.478
2747.80	4997	411.817	409.675
2748.35	4998	412.046	409.887
2748.90	4999	412.277	410.101
2749.45	5000	412.507	410.314
2750.00	5001	412.739	410.529
2750.55	5002	412.977	410.754
2751.10	5003	413.198	410.962
2751.65	5004	413.432	411.180
2752.20	5005	413.669	411.403
2752.75	5006	413.902	411.622
2753.30	5007	414.139	411.851
2753.85	5008	414.392	412.102
2754.40	5009	414.639	412.346
2754.95	5010	414.882	412.587
2755.50	5011	415.132	412.838
2756.05	5012	415.384	413.090
2756.60	5013	415.626	413.327
2757.15	5014	415.875	413.572
2757.70	5015	416.125	413.823
2758.25	5016	416.380	414.080
2758.80	5017	416.624	414.329
2759.35	5018	416.874	414.587
2759.90	5019	417.118	414.841
2760.45	5020	417.358	415.083
2761.00	5021	417.608	415.334
2761.55	5022	417.860	415.585
2762.10	5023	418.106	415.829
2762.65	5024	418.364	416.083
2763.20	5025	418.624	416.339
2763.75	5026	418.889	416.601
2764.30	5027	419.133	416.837
2764.85	5028	419.398	417.087
2765.40	5029	419.666	417.340
2765.95	5030	419.929	417.587
2766.50	5031	420.203	417.851
2767.05	5032	420.474	418.114
2767.60	5033	420.741	418.371
2768.15	5034	421.013	418.629
2768.70	5035	421.290	418.882
2769.25	5036	421.582	419.148
2769.80	5037	421.871	419.412
2770.35	5038	422.171	419.691
2770.90	5039	422.475	419.976
2771.45	5040	422.768	420.242
2772.00	5041	423.056	420.501
2772.55	5042	423.359	420.780
2773.10	5043	423.669	421.069
2773.65	5044	423.963	421.359
2774.20	5045	424.263	421.667
2774.75	5046	424.536	421.969
2775.30	5047	424.784	422.243
2775.85	5048	425.027	422.510
2776.40	5049	425.277	422.781
2776.95	5050	425.537	423.062
2777.50	5051	425.813	423.350
2778.05	5052	426.090	423.635
2778.60	5053	426.390	423.924
2779.15	5054	426.715	424.224
2779.70	5055	427.020	424.473
2780.25	5056	427.343	424.723
2780.80	5057	427.684	424.972
2781.35	5058	428.065	425.254
2781.90	5059	428.444	425.529
2782.45	5060	428.868	425.842
2783.00	5061	429.259	426.120
2783.55	5062	429.718	426.441
2784.10	5063	430.187	426.769
2784.65	5064	430.693	427.123
2785.20	5065	431.226	427.511
2785.75	5066	431.767	427.918
2786.30	5067	432.326	428.362
2786.85	5068	432.870	428.807
2787.40	5069	433.425	429.305
2787.95	5070	433.969	429.809
2788.50	5071	434.472	430.289
2789.05	5072	435.023	430.820
2789.60	5073	435.592	431.385
2790.15	5074	436.141	431.934
2790.70	5075	436.726	432.533
2791.25	5076	437.267	433.066
2791.80	5077	437.827	433.590
2792.35	5078	438.423	434.154
2792.90	5079	439.039	434.739
2793.45	5080	439.625	435.321
2794.00	5081	440.206	435.903
2794.55	5082	440.798	436.491
2795.10	5083	441.388	437.080
2795.65	5084	441.954	437.662
2796.20	5085	442.535	438.267
2796.75	5086	443.120	438.892
2797.30	5087	443.682	439.492
2797.85	5088	444.216	440.062
2798.40	5089	444.785	440.663
2798.95	5090	445.342	441.250
2799.50	5091	445.900	441.840
2800.05	5092	446.471	442.443
2800.60	5093	447.034	443.045
2801.15	5094	447.536	443.584
2801.70	5095	448.047	444.123
2802.25	5096	448.573	444.674
2802.80	5097	449.151	445.273
2803.35	5098	449.719	445.853
2803.90	5099	450.288	446.429
2804.45	5100	450.881	447.005
2805.00	5101	451.492	447.593
2805.55	5102	452.042	448.121
2806.10	5103	452.613	448.673
2806.65	5104	453.229	449.289
2807.20	5105	453.816	449.884
2807.75	5106	454.400	450.490
2808.30	5107	454.969	451.057
2808.85	5108	455.550	451.614
2809.40	5109	456.156	452.191
