/* DATA DESCRIPTION:
Citation:	Gkinis, Vasileios; Dahl-Jensen, Dorthe; Steffensen, Jørgen Peder; Vinther, Bo Møllesøe; Landais, Amaëlle; Jouzel, Jean; Masson-Delmotte, Valerie; Cattani, Olivier; Minster, Bénédicte; Grisart, Antoine; Hörhold, Maria; Stenni, Barbara; Selmo, Enricomaria (2021): Oxygen-18 isotope ratios from the EPICA Dome C ice core at 11 cm resolution [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.939445
Abstract:	Abstract: We present here a high resolution (0.11 m) dataset of the isotopic composition of the ice (δ¹⁸O) from the EPICA Dome-C ice core. The dataset covers the depth range 7.81-3189.89 m (0.05-802.427 ka). Analysis is performed in Copenhagen with a CO~2~ equilibration Mass Spectrometry system (Finnegan MAT 251). Samples of 5 ml are equilibrated with CO~2~ for 6 hours under vibrations, thereafter injected to the mass spectrometer where the ¹⁸O/¹⁶O ratio is obtained on masses 46 and 44. All measurements reported on the SMOW-SLAP scale using a 2-point linear calibration (standards used: Crete: -33.61 ‰ and DC02: -54.11 ‰ . The combined uncertainty of the record is 0.07 ‰. We interpolate the dataset on the AICC2012 chronology.
Keyword(s):	Antarctica; d18O; Dome C; EPICA; ice cores; Isotope ratio; mass spectrometry; water isotopes
Related to:	Gkinis, Vasileios (2011): High resolution water isotope data from ice cores. Zenodo, https://doi.org/10.5281/zenodo.5653088
	Landais, Amaëlle; Masson-Delmotte, Valerie; Stenni, Barbara; Selmo, Enricomaria; Roche, D M; Jouzel, Jean; Lambert, Fabrice; Guillevic, Myriam; Bazin, Lucie; Arzel, O; Vinther, Bo Møllesøe; Gkinis, Vasileios; Popp, Trevor (2015): A review of the bipolar see–saw from synchronized and high resolution ice core water stable isotope records from Greenland and East Antarctica. Quaternary Science Reviews, 114, 18-32, https://doi.org/10.1016/j.quascirev.2015.01.031
Further details:	Seierstad, Inger K; Johnsen, Sigfús Jóhann; Vinther, Bo Møllesøe; Olsen, Jesper (2005): The duration of the Bølling-Allerød period (Greenland Interstadial 1) in the GRIP ice core. Annals of Glaciology, 42, 337-344, https://doi.org/10.3189/172756405781812556
Project(s):	European Project for Ice Coring in Antarctica (EPICA) (URI: https://en.wikipedia.org/wiki/European_Project_for_Ice_Coring_in_Antarctica)
Funding:	Fifth Framework Programme (FP5), grant/award no. EVK2-CT-2000-00077: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/EVK2-CT-2000-00077)
	Fourth Framework Programme (FP4), grant/award no. ENV4980702: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/ENV4980702)
Coverage:	LATITUDE: -75.100000 * LONGITUDE: 123.350000
	DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00
	MINIMUM DEPTH, sediment/rock: 7.755 m * MAXIMUM DEPTH, sediment/rock: 3189.835 m
Event(s):	EDC (EPICA Dome C) (URI: https://en.wikipedia.org/wiki/Dome_C) * LATITUDE: -75.100000 * LONGITUDE: 123.350000 * DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00 * ELEVATION: 3233.0 m * Recovery: 3300 m * LOCATION: Dome C, Antarctica * CAMPAIGN: Dome C * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drill site is 56 km from the site of a previous Dome C core that provided records extending into the last glacial period, and 560 km from the site of the Vostok cores. The completion of the Dome C core was delayed when the first drilling became stuck at 788 m in 1999 (EDC96).
Comment:	The record is not continuous and presents 14 gaps in the following depth ranges:
	1. 120.01 - 120.67 (7 samples)
	2. 234.41 - 234.85 (5 samples)
	3. 288.86 - 290.40 (15 samples)
	4. 656.81 - 659.45 (28 samples)
	5. 1528.56 - 1539.45 (100 samples)
	6. 1583.56 - 1594.45 (100 samples)
	7. 1638.56 - 1649.45 (100 samples)
	8. 1693.56 - 1704.45 (100 samples)
	9. 1748.56 - 1759.45 (100 samples)
	10. 1803.56 - 1814.45 (100 samples)
	11. 2141.81 - 2144.45 (25 samples)
	12. 2238.06 - 2239.6 (15 samples)
	13. 2249.06 - 2317.7 (625 samples)
	14. 2756.16 - 2794.55 (350 samples)
Parameter(s):	Depth, top/min [m] (Depth top) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	Depth, bottom/max [m] (Depth bot) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	Age, dated [ka] (Age dated) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558) * METHOD/DEVICE: Antarctic ice core chronology (AICC2012) (URI: https://doi.org/10.5194/cp-9-1733-2013)
	δ18O [‰] (δ18O) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558) * METHOD/DEVICE: Mass spectrometer Finnigan MAT 251
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Size:	114049 data points
*/
Depth top [m]	Depth bot [m]	Depth sed [m]	Age dated [ka]	δ18O [‰]
2015.09	2015.20	2015.145	188.12733	-56.59
2015.20	2015.31	2015.255	188.15160	-56.18
2015.31	2015.42	2015.365	188.17587	-56.16
2015.42	2015.53	2015.475	188.20013	-55.26
2015.53	2015.64	2015.585	188.22440	-56.11
2015.64	2015.75	2015.695	188.24867	-56.28
2015.75	2015.86	2015.805	188.27293	-56.45
2015.86	2015.97	2015.915	188.29720	-56.05
2015.97	2016.08	2016.025	188.32147	-55.57
2016.08	2016.19	2016.135	188.34573	-56.14
2016.19	2016.30	2016.245	188.37000	-54.21
2016.30	2016.41	2016.355	188.39347	-55.56
2016.41	2016.52	2016.465	188.41693	-55.39
2016.52	2016.63	2016.575	188.44040	-55.93
2016.63	2016.74	2016.685	188.46387	-55.80
2016.74	2016.85	2016.795	188.48733	-56.19
2016.85	2016.96	2016.905	188.51080	-56.14
2016.96	2017.07	2017.015	188.53427	-55.17
2017.07	2017.18	2017.125	188.55773	-55.43
2017.18	2017.29	2017.235	188.58120	-55.86
2017.29	2017.40	2017.345	188.60467	-55.30
2017.40	2017.51	2017.455	188.62813	-55.92
2017.51	2017.62	2017.565	188.65160	-55.51
2017.62	2017.73	2017.675	188.67507	-55.78
2017.73	2017.84	2017.785	188.69853	-55.19
2017.84	2017.95	2017.895	188.72200	-54.97
2017.95	2018.06	2018.005	188.74367	-56.05
2018.06	2018.17	2018.115	188.76533	-54.48
2018.17	2018.28	2018.225	188.78700	-55.60
2018.28	2018.39	2018.335	188.80867	-54.91
2018.39	2018.50	2018.445	188.83033	-55.51
2018.50	2018.61	2018.555	188.85200	-55.27
2018.61	2018.72	2018.665	188.87367	-54.71
2018.72	2018.83	2018.775	188.89533	-55.31
2018.83	2018.94	2018.885	188.91700	-55.49
2018.94	2019.05	2018.995	188.93867	-54.89
2019.05	2019.16	2019.105	188.96033	-54.58
2019.16	2019.27	2019.215	188.98200	-55.43
2019.27	2019.38	2019.325	189.00367	-54.42
2019.38	2019.49	2019.435	189.02533	-53.57
2019.49	2019.60	2019.545	189.04700	-55.16
2019.60	2019.71	2019.655	189.06880	-54.61
2019.71	2019.82	2019.765	189.09060	-55.59
2019.82	2019.93	2019.875	189.11240	-55.40
2019.93	2020.04	2019.985	189.13420	-54.83
2020.04	2020.15	2020.095	189.15600	-55.22
2020.15	2020.26	2020.205	189.17780	-54.91
2020.26	2020.37	2020.315	189.19960	-54.54
2020.37	2020.48	2020.425	189.22140	-54.63
2020.48	2020.59	2020.535	189.24320	-54.89
2020.59	2020.70	2020.645	189.26500	-54.73
2020.70	2020.81	2020.755	189.28680	-53.85
2020.81	2020.92	2020.865	189.30860	-54.83
2020.92	2021.03	2020.975	189.33040	-54.68
2021.03	2021.14	2021.085	189.35220	-55.04
2021.14	2021.25	2021.195	189.37400	-55.45
2021.25	2021.36	2021.305	189.39427	-54.73
2021.36	2021.47	2021.415	189.41453	-55.09
2021.47	2021.58	2021.525	189.43480	-54.47
2021.58	2021.69	2021.635	189.45507	-54.33
2021.69	2021.80	2021.745	189.47533	-54.51
2021.80	2021.91	2021.855	189.49560	-53.79
2021.91	2022.02	2021.965	189.51587	-55.15
2022.02	2022.13	2022.075	189.53613	-54.08
2022.13	2022.24	2022.185	189.55640	-52.66
2022.24	2022.35	2022.295	189.57667	-53.33
2022.35	2022.46	2022.405	189.59693	-53.59
2022.46	2022.57	2022.515	189.61720	-54.04
2022.57	2022.68	2022.625	189.63747	-54.42
2022.68	2022.79	2022.735	189.65773	-53.40
2022.79	2022.90	2022.845	189.67800	-54.08
2022.90	2023.01	2022.955	189.69727	-54.25
2023.01	2023.12	2023.065	189.71653	-54.93
2023.12	2023.23	2023.175	189.73580	-53.88
2023.23	2023.34	2023.285	189.75507	-52.99
2023.34	2023.45	2023.395	189.77433	-54.23
2023.45	2023.56	2023.505	189.79360	-53.80
2023.56	2023.67	2023.615	189.81287	-54.14
2023.67	2023.78	2023.725	189.83213	-53.75
2023.78	2023.89	2023.835	189.85140	-52.91
2023.89	2024.00	2023.945	189.87067	-53.33
2024.00	2024.11	2024.055	189.88993	-53.03
2024.11	2024.22	2024.165	189.90920	-53.09
2024.22	2024.33	2024.275	189.92847	-53.94
2024.33	2024.44	2024.385	189.94773	-53.43
2024.44	2024.55	2024.495	189.96700	-53.13
2024.55	2024.66	2024.605	189.98447	-52.80
2024.66	2024.77	2024.715	190.00193	-53.35
2024.77	2024.88	2024.825	190.01940	-53.63
2024.88	2024.99	2024.935	190.03687	-50.11
2024.99	2025.10	2025.045	190.05433	-51.29
2025.10	2025.21	2025.155	190.07180	-52.21
2025.21	2025.32	2025.265	190.08927	-51.91
2025.32	2025.43	2025.375	190.10673	-52.79
2025.43	2025.54	2025.485	190.12420	-52.39
2025.54	2025.65	2025.595	190.14167	-53.03
2025.65	2025.76	2025.705	190.15913	-52.29
2025.76	2025.87	2025.815	190.17660	-53.44
2025.87	2025.98	2025.925	190.19407	-53.55
2025.98	2026.09	2026.035	190.21153	-53.24
2026.09	2026.20	2026.145	190.22900	-52.78
2026.20	2026.31	2026.255	190.24813	-53.46
2026.31	2026.42	2026.365	190.26727	-52.54
2026.42	2026.53	2026.475	190.28640	-51.74
2026.53	2026.64	2026.585	190.30553	-52.14
2026.64	2026.75	2026.695	190.32467	-52.98
2026.75	2026.86	2026.805	190.34380	-53.64
2026.86	2026.97	2026.915	190.36293	-54.02
2026.97	2027.08	2027.025	190.38207	-54.08
2027.08	2027.19	2027.135	190.40120	-54.03
2027.19	2027.30	2027.245	190.42033	-53.91
2027.30	2027.41	2027.355	190.43947	-54.13
2027.41	2027.52	2027.465	190.45860	-53.91
2027.52	2027.63	2027.575	190.47773	-53.67
2027.63	2027.74	2027.685	190.49687	-54.35
2027.74	2027.85	2027.795	190.51600	-54.38
2027.85	2027.96	2027.905	190.53667	-54.36
2027.96	2028.07	2028.015	190.55733	-53.65
2028.07	2028.18	2028.125	190.57800	-52.96
2028.18	2028.29	2028.235	190.59867	-54.79
2028.29	2028.40	2028.345	190.61933	-53.27
2028.40	2028.51	2028.455	190.64000	-53.90
2028.51	2028.62	2028.565	190.66067	-53.52
2028.62	2028.73	2028.675	190.68133	-53.93
2028.73	2028.84	2028.785	190.70200	-54.11
2028.84	2028.95	2028.895	190.72267	-54.34
2028.95	2029.06	2029.005	190.74333	-54.63
2029.06	2029.17	2029.115	190.76400	-55.13
2029.17	2029.28	2029.225	190.78467	-54.18
2029.28	2029.39	2029.335	190.80533	-53.97
2029.39	2029.50	2029.445	190.82600	-54.80
2029.50	2029.61	2029.555	190.84753	-54.07
2029.61	2029.72	2029.665	190.86907	-54.64
2029.72	2029.83	2029.775	190.89060	-54.33
2029.83	2029.94	2029.885	190.91213	-54.59
2029.94	2030.05	2029.995	190.93367	-54.55
2030.05	2030.16	2030.105	190.95520	-54.85
2030.16	2030.27	2030.215	190.97673	-54.82
2030.27	2030.38	2030.325	190.99827	-53.98
2030.38	2030.49	2030.435	191.01980	-53.32
2030.49	2030.60	2030.545	191.04133	-54.31
2030.60	2030.71	2030.655	191.06287	-55.24
2030.71	2030.82	2030.765	191.08440	-54.94
2030.82	2030.93	2030.875	191.10593	-54.12
2030.93	2031.04	2030.985	191.12747	-54.18
2031.04	2031.15	2031.095	191.14900	-54.61
2031.15	2031.26	2031.205	191.16967	-53.83
2031.26	2031.37	2031.315	191.19033	-53.95
2031.37	2031.48	2031.425	191.21100	-54.84
2031.48	2031.59	2031.535	191.23167	-53.18
2031.59	2031.70	2031.645	191.25233	-54.50
2031.70	2031.81	2031.755	191.27300	-54.21
2031.81	2031.92	2031.865	191.29367	-53.64
2031.92	2032.03	2031.975	191.31433	-54.10
2032.03	2032.14	2032.085	191.33500	-54.71
2032.14	2032.25	2032.195	191.35567	-54.98
2032.25	2032.36	2032.305	191.37633	-53.97
2032.36	2032.47	2032.415	191.39700	-54.70
2032.47	2032.58	2032.525	191.41767	-54.93
2032.58	2032.69	2032.635	191.43833	-54.61
2032.69	2032.80	2032.745	191.45900	-54.37
2032.80	2032.91	2032.855	191.48100	-54.60
2032.91	2033.02	2032.965	191.50300	-54.25
2033.02	2033.13	2033.075	191.52500	-54.40
2033.13	2033.24	2033.185	191.54700	-55.61
2033.24	2033.35	2033.295	191.56900	-55.45
2033.35	2033.46	2033.405	191.59100	-54.45
2033.46	2033.57	2033.515	191.61300	-54.42
2033.57	2033.68	2033.625	191.63500	-54.50
2033.68	2033.79	2033.735	191.65700	-56.13
2033.79	2033.90	2033.845	191.67900	-54.53
2033.90	2034.01	2033.955	191.70100	-54.73
2034.01	2034.12	2034.065	191.72300	-54.91
2034.12	2034.23	2034.175	191.74500	-54.12
2034.23	2034.34	2034.285	191.76700	-54.93
2034.34	2034.45	2034.395	191.78900	-54.57
2034.45	2034.56	2034.505	191.81173	-53.68
2034.56	2034.67	2034.615	191.83447	-54.32
2034.67	2034.78	2034.725	191.85720	-55.35
2034.78	2034.89	2034.835	191.87993	-55.36
2034.89	2035.00	2034.945	191.90267	-54.57
2035.00	2035.11	2035.055	191.92540	-54.63
2035.11	2035.22	2035.165	191.94813	-54.54
2035.22	2035.33	2035.275	191.97087	-54.61
2035.33	2035.44	2035.385	191.99360	-54.73
2035.44	2035.55	2035.495	192.01633	-54.74
2035.55	2035.66	2035.605	192.03907	-55.23
2035.66	2035.77	2035.715	192.06180	-55.25
2035.77	2035.88	2035.825	192.08453	-55.16
2035.88	2035.99	2035.935	192.10727	-55.83
2035.99	2036.10	2036.045	192.13000	-55.36
2036.10	2036.21	2036.155	192.15253	-54.99
2036.21	2036.32	2036.265	192.17507	-55.13
2036.32	2036.43	2036.375	192.19760	-53.17
2036.43	2036.54	2036.485	192.22013	-55.08
2036.54	2036.65	2036.595	192.24267	-54.12
2036.65	2036.76	2036.705	192.26520	-55.18
2036.76	2036.87	2036.815	192.28773	-53.76
2036.87	2036.98	2036.925	192.31027	-53.82
2036.98	2037.09	2037.035	192.33280	-55.69
2037.09	2037.20	2037.145	192.35533	-55.71
2037.20	2037.31	2037.255	192.37787	-55.51
2037.31	2037.42	2037.365	192.40040	-55.59
2037.42	2037.53	2037.475	192.42293	-55.13
2037.53	2037.64	2037.585	192.44547	-55.40
2037.64	2037.75	2037.695	192.46800	-54.64
2037.75	2037.86	2037.805	192.49273	-55.58
2037.86	2037.97	2037.915	192.51747	-56.06
2037.97	2038.08	2038.025	192.54220	-55.70
2038.08	2038.19	2038.135	192.56693	-56.33
2038.19	2038.30	2038.245	192.59167	-56.20
2038.30	2038.41	2038.355	192.61640	-56.06
2038.41	2038.52	2038.465	192.64113	-56.10
2038.52	2038.63	2038.575	192.66587	-56.14
2038.63	2038.74	2038.685	192.69060	-55.84
2038.74	2038.85	2038.795	192.71533	-55.59
2038.85	2038.96	2038.905	192.74007	-55.61
2038.96	2039.07	2039.015	192.76480	-55.97
2039.07	2039.18	2039.125	192.78953	-55.15
2039.18	2039.29	2039.235	192.81427	-54.88
2039.29	2039.40	2039.345	192.83900	-55.11
2039.40	2039.51	2039.455	192.86320	-55.20
2039.51	2039.62	2039.565	192.88740	-55.75
2039.62	2039.73	2039.675	192.91160	-56.29
2039.73	2039.84	2039.785	192.93580	-55.95
2039.84	2039.95	2039.895	192.96000	-56.03
2039.95	2040.06	2040.005	192.98420	-55.82
2040.06	2040.17	2040.115	193.00840	-55.47
2040.17	2040.28	2040.225	193.03260	-54.88
2040.28	2040.39	2040.335	193.05680	-54.94
2040.39	2040.50	2040.445	193.08100	-54.60
2040.50	2040.61	2040.555	193.10520	-55.64
2040.61	2040.72	2040.665	193.12940	-55.30
2040.72	2040.83	2040.775	193.15360	-55.28
2040.83	2040.94	2040.885	193.17780	-54.83
2040.94	2041.05	2040.995	193.20200	-55.02
2041.05	2041.16	2041.105	193.22540	-55.49
2041.16	2041.27	2041.215	193.24880	-55.17
2041.27	2041.38	2041.325	193.27220	-54.84
2041.38	2041.49	2041.435	193.29560	-55.49
2041.49	2041.60	2041.545	193.31900	-55.45
2041.60	2041.71	2041.655	193.34240	-55.28
2041.71	2041.82	2041.765	193.36580	-54.69
2041.82	2041.93	2041.875	193.38920	-54.87
2041.93	2042.04	2041.985	193.41260	-54.75
2042.04	2042.15	2042.095	193.43600	-54.62
2042.15	2042.26	2042.205	193.45940	-54.89
2042.26	2042.37	2042.315	193.48280	-55.55
2042.37	2042.48	2042.425	193.50620	-54.90
2042.48	2042.59	2042.535	193.52960	-55.11
2042.59	2042.70	2042.645	193.55300	-54.77
2042.70	2042.81	2042.755	193.57527	-55.10
2042.81	2042.92	2042.865	193.59753	-54.67
2042.92	2043.03	2042.975	193.61980	-54.99
2043.03	2043.14	2043.085	193.64207	-55.31
2043.14	2043.25	2043.195	193.66433	-54.86
2043.25	2043.36	2043.305	193.68660	-54.76
2043.36	2043.47	2043.415	193.70887	-54.63
2043.47	2043.58	2043.525	193.73113	-54.84
2043.58	2043.69	2043.635	193.75340	-54.73
2043.69	2043.80	2043.745	193.77567	-55.48
2043.80	2043.91	2043.855	193.79793	-54.85
2043.91	2044.02	2043.965	193.82020	-53.10
2044.02	2044.13	2044.075	193.84247	-55.11
2044.13	2044.24	2044.185	193.86473	-53.18
2044.24	2044.35	2044.295	193.88700	-54.33
2044.35	2044.46	2044.405	193.90693	-54.19
2044.46	2044.57	2044.515	193.92687	-55.13
2044.57	2044.68	2044.625	193.94680	-54.20
2044.68	2044.79	2044.735	193.96673	-54.11
2044.79	2044.90	2044.845	193.98667	-54.11
2044.90	2045.01	2044.955	194.00660	-53.57
2045.01	2045.12	2045.065	194.02653	-53.14
2045.12	2045.23	2045.175	194.04647	-53.04
2045.23	2045.34	2045.285	194.06640	-53.21
2045.34	2045.45	2045.395	194.08633	-53.92
2045.45	2045.56	2045.505	194.10627	-52.99
2045.56	2045.67	2045.615	194.12620	-53.81
2045.67	2045.78	2045.725	194.14613	-54.05
2045.78	2045.89	2045.835	194.16607	-53.13
2045.89	2046.00	2045.945	194.18600	-54.48
2046.00	2046.11	2046.055	194.20660	-54.29
2046.11	2046.22	2046.165	194.22720	-53.54
2046.22	2046.33	2046.275	194.24780	-53.97
2046.33	2046.44	2046.385	194.26840	-52.96
2046.44	2046.55	2046.495	194.28900	-53.31
2046.55	2046.66	2046.605	194.30960	-53.24
2046.66	2046.77	2046.715	194.33020	-53.62
2046.77	2046.88	2046.825	194.35080	-53.72
2046.88	2046.99	2046.935	194.37140	-53.15
2046.99	2047.10	2047.045	194.39200	-53.99
2047.10	2047.21	2047.155	194.41260	-54.12
2047.21	2047.32	2047.265	194.43320	-54.92
2047.32	2047.43	2047.375	194.45380	-55.48
2047.43	2047.54	2047.485	194.47440	-55.00
2047.54	2047.65	2047.595	194.49500	-54.80
2047.65	2047.76	2047.705	194.51787	-54.27
2047.76	2047.87	2047.815	194.54073	-54.95
2047.87	2047.98	2047.925	194.56360	-54.92
2047.98	2048.09	2048.035	194.58647	-53.76
2048.09	2048.20	2048.145	194.60933	-53.99
2048.20	2048.31	2048.255	194.63220	-54.45
2048.31	2048.42	2048.365	194.65507	-54.96
2048.42	2048.53	2048.475	194.67793	-55.14
2048.53	2048.64	2048.585	194.70080	-55.42
2048.64	2048.75	2048.695	194.72367	-55.30
2048.75	2048.86	2048.805	194.74653	-54.86
2048.86	2048.97	2048.915	194.76940	-54.89
2048.97	2049.08	2049.025	194.79227	-55.11
2049.08	2049.19	2049.135	194.81513	-54.50
2049.19	2049.30	2049.245	194.83800	-54.09
2049.30	2049.41	2049.355	194.86047	-55.18
2049.41	2049.52	2049.465	194.88293	-54.54
2049.52	2049.63	2049.575	194.90540	-53.21
2049.63	2049.74	2049.685	194.92787	-54.53
2049.74	2049.85	2049.795	194.95033	-54.87
2049.85	2049.96	2049.905	194.97280	-53.86
2049.96	2050.07	2050.015	194.99527	-53.38
2050.07	2050.18	2050.125	195.01773	-54.31
2050.18	2050.29	2050.235	195.04020	-54.45
2050.29	2050.40	2050.345	195.06267	-54.30
2050.40	2050.51	2050.455	195.08513	-53.99
2050.51	2050.62	2050.565	195.10760	-54.65
2050.62	2050.73	2050.675	195.13007	-55.00
2050.73	2050.84	2050.785	195.15253	-55.27
2050.84	2050.95	2050.895	195.17500	-56.06
2050.95	2051.06	2051.005	195.19967	-56.21
2051.06	2051.17	2051.115	195.22433	-55.58
2051.17	2051.28	2051.225	195.24900	-55.02
2051.28	2051.39	2051.335	195.27367	-55.62
2051.39	2051.50	2051.445	195.29833	-56.05
2051.50	2051.61	2051.555	195.32300	-55.70
2051.61	2051.72	2051.665	195.34767	-55.34
2051.72	2051.83	2051.775	195.37233	-54.70
2051.83	2051.94	2051.885	195.39700	-55.37
2051.94	2052.05	2051.995	195.42167	-55.39
2052.05	2052.16	2052.105	195.44633	-54.97
2052.16	2052.27	2052.215	195.47100	-55.85
2052.27	2052.38	2052.325	195.49567	-54.93
2052.38	2052.49	2052.435	195.52033	-54.20
2052.49	2052.60	2052.545	195.54500	-55.10
2052.60	2052.71	2052.655	195.56927	-55.64
2052.71	2052.82	2052.765	195.59353	-55.28
2052.82	2052.93	2052.875	195.61780	-54.45
2052.93	2053.04	2052.985	195.64207	-54.76
2053.04	2053.15	2053.095	195.66633	-55.75
2053.15	2053.26	2053.205	195.69060	-55.78
2053.26	2053.37	2053.315	195.71487	-54.76
2053.37	2053.48	2053.425	195.73913	-55.27
2053.48	2053.59	2053.535	195.76340	-54.71
2053.59	2053.70	2053.645	195.78767	-55.44
2053.70	2053.81	2053.755	195.81193	-54.27
2053.81	2053.92	2053.865	195.83620	-55.80
2053.92	2054.03	2053.975	195.86047	-54.83
2054.03	2054.14	2054.085	195.88473	-54.70
2054.14	2054.25	2054.195	195.90900	-54.98
2054.25	2054.36	2054.305	195.93360	-55.09
2054.36	2054.47	2054.415	195.95820	-55.52
2054.47	2054.58	2054.525	195.98280	-55.43
2054.58	2054.69	2054.635	196.00740	-55.44
2054.69	2054.80	2054.745	196.03200	-55.85
2054.80	2054.91	2054.855	196.05660	-55.39
2054.91	2055.02	2054.965	196.08120	-53.85
2055.02	2055.13	2055.075	196.10580	-54.09
2055.13	2055.24	2055.185	196.13040	-55.23
2055.24	2055.35	2055.295	196.15500	-55.03
2055.35	2055.46	2055.405	196.17960	-55.40
2055.46	2055.57	2055.515	196.20420	-54.79
2055.57	2055.68	2055.625	196.22880	-54.75
2055.68	2055.79	2055.735	196.25340	-55.53
2055.79	2055.90	2055.845	196.27800	-55.95
2055.90	2056.01	2055.955	196.30173	-55.09
2056.01	2056.12	2056.065	196.32547	-54.56
2056.12	2056.23	2056.175	196.34920	-54.95
2056.23	2056.34	2056.285	196.37293	-55.19
2056.34	2056.45	2056.395	196.39667	-54.19
2056.45	2056.56	2056.505	196.42040	-54.01
2056.56	2056.67	2056.615	196.44413	-54.58
2056.67	2056.78	2056.725	196.46787	-54.95
2056.78	2056.89	2056.835	196.49160	-55.02
2056.89	2057.00	2056.945	196.51533	-55.03
2057.00	2057.11	2057.055	196.53907	-54.94
2057.11	2057.22	2057.165	196.56280	-54.30
2057.22	2057.33	2057.275	196.58653	-54.92
2057.33	2057.44	2057.385	196.61027	-54.79
2057.44	2057.55	2057.495	196.63400	-54.66
2057.55	2057.66	2057.605	196.65740	-54.44
2057.66	2057.77	2057.715	196.68080	-54.95
2057.77	2057.88	2057.825	196.70420	-54.16
2057.88	2057.99	2057.935	196.72760	-54.11
2057.99	2058.10	2058.045	196.75100	-54.11
2058.10	2058.21	2058.155	196.77440	-55.85
2058.21	2058.32	2058.265	196.79780	-54.81
2058.32	2058.43	2058.375	196.82120	-54.43
2058.43	2058.54	2058.485	196.84460	-55.49
2058.54	2058.65	2058.595	196.86800	-54.99
2058.65	2058.76	2058.705	196.89140	-54.94
2058.76	2058.87	2058.815	196.91480	-54.08
2058.87	2058.98	2058.925	196.93820	-54.36
2058.98	2059.09	2059.035	196.96160	-54.22
2059.09	2059.20	2059.145	196.98500	-53.65
2059.20	2059.31	2059.255	197.00700	-53.64
2059.31	2059.42	2059.365	197.02900	-54.40
2059.42	2059.53	2059.475	197.05100	-54.21
2059.53	2059.64	2059.585	197.07300	-54.17
2059.64	2059.75	2059.695	197.09500	-53.05
2059.75	2059.86	2059.805	197.11700	-54.47
2059.86	2059.97	2059.915	197.13900	-55.18
2059.97	2060.08	2060.025	197.16100	-54.14
2060.08	2060.19	2060.135	197.18300	-54.04
2060.19	2060.30	2060.245	197.20500	-53.49
2060.30	2060.41	2060.355	197.22700	-53.77
2060.41	2060.52	2060.465	197.24900	-53.87
2060.52	2060.63	2060.575	197.27100	-53.80
2060.63	2060.74	2060.685	197.29300	-53.57
2060.74	2060.85	2060.795	197.31500	-54.82
2060.85	2060.96	2060.905	197.33567	-54.01
2060.96	2061.07	2061.015	197.35633	-54.68
2061.07	2061.18	2061.125	197.37700	-55.19
2061.18	2061.29	2061.235	197.39767	-54.41
2061.29	2061.40	2061.345	197.41833	-53.68
2061.40	2061.51	2061.455	197.43900	-54.04
2061.51	2061.62	2061.565	197.45967	-54.30
2061.62	2061.73	2061.675	197.48033	-55.02
2061.73	2061.84	2061.785	197.50100	-53.78
2061.84	2061.95	2061.895	197.52167	-54.18
2061.95	2062.06	2062.005	197.54233	-52.84
2062.06	2062.17	2062.115	197.56300	-53.93
2062.17	2062.28	2062.225	197.58367	-53.61
2062.28	2062.39	2062.335	197.60433	-54.44
2062.39	2062.50	2062.445	197.62500	-53.38
2062.50	2062.61	2062.555	197.64693	-52.88
2062.61	2062.72	2062.665	197.66887	-54.11
2062.72	2062.83	2062.775	197.69080	-55.33
2062.83	2062.94	2062.885	197.71273	-53.95
2062.94	2063.05	2062.995	197.73467	-54.20
2063.05	2063.16	2063.105	197.75660	-53.86
2063.16	2063.27	2063.215	197.77853	-53.57
2063.27	2063.38	2063.325	197.80047	-54.55
2063.38	2063.49	2063.435	197.82240	-53.92
2063.49	2063.60	2063.545	197.84433	-53.91
2063.60	2063.71	2063.655	197.86627	-54.14
2063.71	2063.82	2063.765	197.88820	-54.89
2063.82	2063.93	2063.875	197.91013	-53.43
2063.93	2064.04	2063.985	197.93207	-53.74
2064.04	2064.15	2064.095	197.95400	-54.29
